発売日,ハード,タイトル,メモリ,容量(bit),価格,ジャンル,ジョブカテゴリ,カウント
1990-11-21,SFC,サンリオ上海,0,0,🚧,PZL,0,0
1990-11-21,SFC,へべれけのおいしいパズルはいりませんか,0,0,🚧,PZL,0,0
1990-11-21,SFC,ライブ・ア・ライブ,0,0,🚧,RPG,0,0
1990-11-21,SFC,ザ・ファイヤーメン,0,0,🚧,ACT,0,0
1990-11-21,SFC,チョップリフターⅢ,0,0,🚧,SHT,0,0
1990-11-21,SFC,スパークスター,0,0,🚧,ACT,0,0
1990-11-21,SFC,上海Ⅲ,0,0,🚧,PZL,0,0
1990-11-21,SFC,おでかけレスタ～れれれのれ,0,0,🚧,ACT,0,0
1990-11-21,SFC,リーディングジョッキー,0,0,🚧,ETC,0,0
1990-11-21,SFC,実戦パチスロ必勝法２,0,0,🚧,TBL,0,0
1990-11-21,SFC,ジャングルの王者ターちゃん 世界漫遊大格闘の巻,0,0,🚧,ACT,0,0
1990-11-21,SFC,描いて・作って・遊べる デザエモン,0,0,🚧,ETC,0,0
1990-11-21,SFC,カービィボウル,0,0,🚧,ACT,0,0
1990-11-21,SFC,サムライスピリッツ,0,0,🚧,ACT,0,0
1990-11-21,SFC,リブルラブル,0,0,🚧,ACT,0,0
1990-11-21,SFC,中嶋悟監修 Ｆ－１ ＨＥＲＯ’９４,0,0,🚧,RCG,0,0
1990-11-21,SFC,ウィザップ！ 暗黒の王,0,0,🚧,RPG,0,0
1990-11-21,SFC,ラリー・ニクソン・スーパー・バスフィッシング,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーフォーメーションサッカー’９４ ワールドカップファイナルデータ,0,0,🚧,SPT,0,0
1990-11-21,SFC,本家　花札,0,0,🚧,TBL,0,0
1990-11-21,SFC,ゴーストチェイサー 電精,0,0,🚧,ACT,0,0
1990-11-21,SFC,アンジェリーク,0,0,🚧,SLG,0,0
1990-11-21,SFC,スーパーブラックバス２,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＴＯＫＯＲＯ’Ｓ マージャン,0,0,🚧,TBL,0,0
1990-11-21,SFC,麻雀戦国物語,0,0,🚧,TBL,0,0
1990-11-21,SFC,ドラゴンボールZ 超武闘伝３,0,0,🚧,ACT,0,0
1990-11-21,SFC,クラッシュ・ダミー,0,0,🚧,ACT,0,0
1990-11-21,SFC,バーチャルバート,0,0,🚧,ACT,0,0
1990-11-21,SFC,競馬エイトスペシャル２,0,0,🚧,ETC,0,0
1990-11-21,SFC,タイニー・トゥーンアドベンチャーズ～ドタバタ大運動会～,0,0,🚧,ETC,0,0
1990-11-21,SFC,バイク大好き！走り屋魂,0,0,🚧,RCG,0,0
1990-11-21,SFC,ヒューマングランプリ３ Ｆ１トリプルバトル,0,0,🚧,RCG,0,0
1990-11-21,SFC,ダウン・ザ・ワールド,0,0,🚧,RPG,0,0
1990-11-21,SFC,天龍源一郎のプロレスレヴォリューション,0,0,🚧,SPT,0,0
1990-11-21,SFC,バークレーのパワーダンク,0,0,🚧,SPT,0,0
1990-11-21,SFC,麻雀大会Ⅱ,0,0,🚧,TBL,0,0
1990-11-21,SFC,ノスフェラトゥ,0,0,🚧,ACT,0,0
1990-11-21,SFC,ＭＲ．ＮＵＴＺ,0,0,🚧,ACT,0,0
1990-11-21,SFC,シヴィライゼーション 世界七大文明,0,0,🚧,SLG,0,0
1990-11-21,SFC,豪血寺一族,0,0,🚧,ACT,0,0
1990-11-21,SFC,UFO仮面 ヤキソバン  ケストラーの黒い陰謀,0,0,🚧,ACT,0,0
1990-11-21,SFC,パチンコファン 勝利宣言,0,0,🚧,TBL,0,0
1990-11-21,SFC,下野正希のＦｉｓｈｉｎｇ Ｔｏ Ｂａｓｓｉｎｇ,0,0,🚧,SPT,0,0
1990-11-21,SFC,はらぺこバッカ,0,0,🚧,PZL,0,0
1990-11-21,SFC,デモンズ・ブレイゾン　魔界村紋章編,0,0,🚧,ACT,0,0
1990-11-21,SFC,キッドクラウンのクレイジーチェイス,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパーファミリーサーキット,0,0,🚧,RCG,0,0
1990-11-21,SFC,ヘラクレスの栄光IV 神々からの贈り物,0,0,🚧,RPG,0,0
1990-11-21,SFC,船木誠勝ＨＹＢＲＩＤ ＷＲＥＳＴＬＥＲ 闘技伝承,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーラグビー,0,0,🚧,SPT,0,0
1990-11-21,SFC,必殺パチンココレクション,0,0,🚧,TBL,0,0
1990-11-21,SFC,本格麻雀 徹萬Ⅱ,0,0,🚧,TBL,0,0
1990-11-21,SFC,化学者ハリーの波乱万丈,0,0,🚧,ACT,0,0
1990-11-21,SFC,少年忍者サスケ,0,0,🚧,ACT,0,0
1990-11-21,SFC,爆投ドッチャーズ バンプス島は大さわぎ,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパーカジノ２,0,0,🚧,ETC,0,0
1990-11-21,SFC,ドラッキーのパズルツアー’９４,0,0,🚧,PZL,0,0
1990-11-21,SFC,真・女神転生if…,0,0,🚧,RPG,0,0
1990-11-21,SFC,イルバニアンの城,0,0,🚧,SLG,0,0
1990-11-21,SFC,フェーダ(ＦＥＤＡ) エンブレム オブ ジャスティス,0,0,🚧,SLG,0,0
1990-11-21,SFC,テクモスーパーベースボール,0,0,🚧,SPT,0,0
1990-11-21,SFC,マルチプレイバレーボール,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＤＥＡＲ ＢＯＹＳ,0,0,🚧,SPT,0,0
1990-11-21,SFC,卒業番外篇 ねぇ麻雀しよ！,0,0,🚧,TBL,0,0
1990-11-21,SFC,本格派囲碁 碁聖,0,0,🚧,TBL,0,0
1990-11-21,SFC,ＳＡＮＫＹＯ Ｆｅｖｅｒ！フィーバー！,0,0,🚧,TBL,0,0
1990-11-21,SFC,モータルコンバットⅡ 究極神拳,0,0,🚧,ACT,0,0
1990-11-21,SFC,ミッキーとミニー マジカルアドベンチャー２,0,0,🚧,ACT,0,0
1990-11-21,SFC,ファイヤー・ファイティング,0,0,🚧,ACT,0,0
1990-11-21,SFC,ゴン,0,0,🚧,ACT,0,0
1990-11-21,SFC,実況ワールドサッカー ＰＥＲＦＥＣＴ ＥＬＥＶＥＮ,0,0,🚧,SPT,0,0
1990-11-21,SFC,鋼 ＨＡＧＡＮＥ,0,0,🚧,ACT,0,0
1990-11-21,SFC,パニックイン なかよしワールド,0,0,🚧,ACT,0,0
1990-11-21,SFC,花の慶次-雲のかなたに-,0,0,🚧,ACT,0,0
1990-11-21,SFC,中野浩一監修 競輪王,0,0,🚧,ETC,0,0
1990-11-21,SFC,ツヨシしっかりしなさい 対戦ぱずるだま,0,0,🚧,PZL,0,0
1990-11-21,SFC,ＧＰ－１ ＲＳ（ラピッドストリーム）,0,0,🚧,RCG,0,0
1990-11-21,SFC,マグナブラバン 遍歴の勇者,0,0,🚧,RPG,0,0
1990-11-21,SFC,ウルティマⅦ ザ・ブラックゲート,0,0,🚧,RPG,0,0
1990-11-21,SFC,ミリティア,0,0,🚧,SLG,0,0
1990-11-21,SFC,ドリームバスケットボール ＤＵＮＫ＆ＨＯＯＰ,0,0,🚧,SPT,0,0
1990-11-21,SFC,モンスターメーカーキッズ 王様になりたい,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパー五目・将棋 定跡研究篇,0,0,🚧,TBL,0,0
1990-11-21,SFC,パチンコ(秘)必勝法,0,0,🚧,TBL,0,0
1990-11-21,SFC,遊人 雀獣学園２,0,0,🚧,TBL,0,0
1990-11-21,SFC,かまいたちの夜,0,0,🚧,ADV,0,0
1990-11-21,SFC,なるほど！ザ・ワールド,0,0,🚧,ETC,0,0
1990-11-21,SFC,ノンタンといっしょ くるくるぱずる,0,0,🚧,PZL,0,0
1990-11-21,SFC,極上パロディウス,0,0,🚧,SHT,0,0
1990-11-21,SFC,武田修宏のスーパーリーグサッカー,0,0,🚧,SPT,0,0
1990-11-21,SFC,バトルサッカー２,0,0,🚧,SPT,0,0
1990-11-21,SFC,全国高校サッカー,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパー麻雀３ 辛口,0,0,🚧,TBL,0,0
1990-11-21,SFC,元祖パチスロ日本一,0,0,🚧,TBL,0,0
1990-11-21,SFC,大爆笑人生劇場 大江戸日記,0,0,🚧,TBL,0,0
1990-11-21,SFC,ただいま勇者募集中 おかわり,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパードンキーコング,0,0,🚧,ACT,0,0
1990-11-21,SFC,制服伝説 プリティファイター,0,0,🚧,ACT,0,0
1990-11-21,SFC,ストリートレーサー,0,0,🚧,RCG,0,0
1990-11-21,SFC,ブレス オブ ファイアⅡ 使命の子,0,0,🚧,RPG,0,0
1990-11-21,SFC,ザ・ラストバトル,0,0,🚧,RPG,0,0
1990-11-21,SFC,アレサⅡ(ＡＲＥＴＨＡ２) アリエルの不思議な旅,0,0,🚧,RPG,0,0
1990-11-21,SFC,ドカポン３・２・１ 嵐を呼ぶ友情,0,0,🚧,TBL,0,0
1990-11-21,SFC,ライオン・キング,0,0,🚧,ACT,0,0
1990-11-21,SFC,ゴジラ 怪獣大決戦,0,0,🚧,ACT,0,0
1990-11-21,SFC,ワンダープロジェクトJ 機械の少年ピーノ,0,0,🚧,ADV,0,0
1990-11-21,SFC,牌砦,0,0,🚧,PZL,0,0
1990-11-21,SFC,バトルクロス,0,0,🚧,RCG,0,0
1990-11-21,SFC,ヴォルテックス,0,0,🚧,SHT,0,0
1990-11-21,SFC,三國志Ⅳ,0,0,🚧,SLG,0,0
1990-11-21,SFC,キャプテン翼Ｖ 覇者の称号カンピオーネ,0,0,🚧,SPT,0,0
1990-11-21,SFC,すごろクエスト＋＋-ダイスニクス-,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパー桃太郎電鉄Ⅲ,0,0,🚧,TBL,0,0
1990-11-21,SFC,ドラえもん３  のび太と時の宝玉,0,0,🚧,ACT,0,0
1990-11-21,SFC,美少女戦士セーラームーンＳ 場外乱闘！？ 主役争奪戦,0,0,🚧,ACT,0,0
1990-11-21,SFC,ロックマンＸ２,0,0,🚧,ACT,0,0
1990-11-21,SFC,がんばれゴエモン３ 獅子重禄兵衛のからくり卍固め,0,0,🚧,ACT,0,0
1990-11-21,SFC,ミッキーの東京ディズニーランド大冒険,0,0,🚧,ACT,0,0
1990-11-21,SFC,ワギャンパラダイス,0,0,🚧,ACT,0,0
1990-11-21,SFC,どっすん！岩石バトル,0,0,🚧,PZL,0,0
1990-11-21,SFC,スーパーテトリス３,0,0,🚧,PZL,0,0
1990-11-21,SFC,スーパースネーキー,0,0,🚧,PZL,0,0
1990-11-21,SFC,ナイジェルマンセル・インディカー,0,0,🚧,RCG,0,0
1990-11-21,SFC,ＦＵＬＬ ＰＯＷＥＲ,0,0,🚧,RCG,0,0
1990-11-21,SFC,海釣り名人～スズキ編～,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＮＢＡ ＬＩＶＥ’９５,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーレッスルエンジェルス,0,0,🚧,SPT,0,0
1990-11-21,SFC,蒼き伝説 シュート！,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーフィッシング ビッグファイト,0,0,🚧,SPT,0,0
1990-11-21,SFC,スキーパラダイスＷＩＴＨスノーボード,0,0,🚧,SPT,0,0
1990-11-21,SFC,ビッグ一撃！パチスロ大攻略,0,0,🚧,TBL,0,0
1990-11-21,SFC,花札王,0,0,🚧,TBL,0,0
1990-11-21,SFC,祇園花,0,0,🚧,TBL,0,0
1990-11-21,SFC,必勝！パチスロファン,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパー詰将棋１０００,0,0,🚧,TBL,0,0
1990-11-21,SFC,ザ・グレイトバトルⅣ,0,0,🚧,ACT,0,0
1990-11-21,SFC,テクモスーパーボウルⅡ ＳＰＥＣＩＡＬ ＥＤＩＴＩＯＮ,0,0,🚧,SPT,0,0
1990-11-21,SFC,龍虎の拳２,0,0,🚧,ACT,0,0
1990-11-21,SFC,岡本綾子とマッチプレイゴルフ　コ･オリナゴルフクラブINハワイ,0,0,🚧,SPT,0,0
1990-11-21,SFC,アニマル武乱伝 ブルータル,0,0,🚧,ACT,0,0
1990-11-21,SFC,ライズ オブ ザ ロボッツ,0,0,🚧,ACT,0,0
1990-11-21,SFC,ポコニャン！ へんぽこりんアドベンチャー,0,0,🚧,ACT,0,0
1990-11-21,SFC,バトルジョッキー,0,0,🚧,ETC,0,0
1990-11-21,SFC,はしれ へべれけ,0,0,🚧,RCG,0,0
1990-11-21,SFC,大貝獣物語,0,0,🚧,RPG,0,0
1990-11-21,SFC,覇王大系リューナイトト ロード･オブ･パラディン,0,0,🚧,RPG,0,0
1990-11-21,SFC,アルバートオデッセイ２ 邪神の胎動,0,0,🚧,SLG,0,0
1990-11-21,SFC,幽☆遊☆白書 特別篇,0,0,🚧,SLG,0,0
1990-11-21,SFC,パワー オブ ザ ハイアード,0,0,🚧,SLG,0,0
1990-11-21,SFC,スーパー・キャッスルズ,0,0,🚧,SLG,0,0
1990-11-21,SFC,サンスポフィッシング 渓流王,0,0,🚧,SPT,0,0
1990-11-21,SFC,ウルトラベースボール実名版２,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーファイヤープロレスリング スペシャル,0,0,🚧,SPT,0,0
1990-11-21,SFC,本格将棋 風雲児龍王,0,0,🚧,TBL,0,0
1990-11-21,SFC,横山光輝 三国志盤戯 スゴロク英雄記,0,0,🚧,TBL,0,0
1990-11-21,SFC,元祖パチンコ王,0,0,🚧,TBL,0,0
1990-11-21,SFC,麻雀倶楽部,0,0,🚧,TBL,0,0
1990-11-21,SFC,海腹川背,0,0,🚧,ACT,0,0
1990-11-21,SFC,ＧＯ ＧＯ ＡＣＫＭＡＮ,0,0,🚧,ACT,0,0
1990-11-21,SFC,ＪＷＰ女子プロレス ピュア・レッスル・クイーンズ,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパー燃えろ！！ プロ野球,0,0,🚧,SPT,0,0
1990-11-21,SFC,パチスロ勝負師(ギャンブラー),0,0,🚧,TBL,0,0
1990-11-21,SFC,ルパン三世 伝説の秘宝を追え！,0,0,🚧,ACT,0,0
1990-11-21,SFC,機動武闘伝Ｇガンダム,0,0,🚧,ACT,0,0
1990-11-21,SFC,デュアルオーブⅡ,0,0,🚧,RPG,0,0
1990-11-21,SFC,スーパーヅガン２ ツカンポファイター,0,0,🚧,TBL,0,0
1990-11-21,SFC,Ｘ－ＭＥＮ,0,0,🚧,ACT,0,0
1990-11-21,SFC,ボンカーズ-ハリウッド大作戦！,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパーチャイニーズファイター,0,0,🚧,ACT,0,0
1990-11-21,SFC,パックインタイム,0,0,🚧,ACT,0,0
1990-11-21,SFC,高橋名人の大冒険島Ⅱ,0,0,🚧,ACT,0,0
1990-11-21,SFC,ＹＯＧＩ ＢＥＡＲ,0,0,🚧,ACT,0,0
1990-11-21,SFC,パズルボブル,0,0,🚧,PZL,0,0
1990-11-21,SFC,ギャラクシーウォーズ,0,0,🚧,SHT,0,0
1990-11-21,SFC,わくわくスキー わんだあシュプール,0,0,🚧,SPT,0,0
1990-11-21,SFC,実戦！麻雀指南,0,0,🚧,TBL,0,0
1990-11-21,SFC,雀遊記 悟空乱打,0,0,🚧,TBL,0,0
1990-11-21,SFC,ダービースタリオンⅢ,0,0,🚧,ETC,0,0
1990-11-21,SFC,マイケル・アンドレッティ インディカーチャレンジ,0,0,🚧,RCG,0,0
1990-11-21,SFC,スターダストスープレックス,0,0,🚧,SPT,0,0
1990-11-21,SFC,ウルヴァリン,0,0,🚧,ACT,0,0
1990-11-21,SFC,鋼鉄の騎士３　突撃ヨーロッパ戦線,0,0,🚧,SLG,0,0
1990-11-21,SFC,みらくるカジノパラダイス,0,0,🚧,TBL,0,0
1990-11-21,SFC,パチンコ物語２ 名古屋シャチホコの帝王,0,0,🚧,TBL,0,0
1990-11-21,SFC,キテレツ大百科 超時空すごろく,0,0,🚧,TBL,0,0
1990-11-21,SFC,放課後 ｉｎ Ｂｅｐｐｉｎ 女学院,0,0,🚧,SLG,0,0
1990-11-21,SFC,アイアンコマンドー 鋼鉄の戦士,0,0,🚧,ACT,0,0
1990-11-21,SFC,ザ・心理ゲーム２ マジカルトリップ,0,0,🚧,ETC,0,0
1990-11-21,SFC,ジャムズ,0,0,🚧,PZL,0,0
1990-11-21,SFC,だるま道場,0,0,🚧,PZL,0,0
1990-11-21,SFC,機動戦士ガンダム クロスディメンション００７９,0,0,🚧,SLG,0,0
1990-11-21,SFC,さいばらりえこのまあじゃんほうろうき,0,0,🚧,TBL,0,0
1990-11-21,SFC,ＢＳ－Ｘ  それは名前を盗まれた街の物語,0,0,🚧,ETC,0,0
1990-11-21,SFC,ファイターズヒストリー 溝口危機一髪,0,0,🚧,ACT,0,0
1990-11-21,SFC,ヤムヤム,0,0,🚧,ACT,0,0
1990-11-21,SFC,タイムコップ,0,0,🚧,ACT,0,0
1990-11-21,SFC,提督の決断Ⅱ,0,0,🚧,SLG,0,0
1990-11-21,SFC,柏木重孝のＴＯＰ ＷＡＴＥＲ ＢＡＳＳＩＮＧ (トップウォーターバッシング),0,0,🚧,SPT,0,0
1990-11-21,SFC,チェスマスター,0,0,🚧,TBL,0,0
1990-11-21,SFC,銀玉親方の実戦パチンコ必勝法,0,0,🚧,TBL,0,0
1990-11-21,SFC,魔神転生Ⅱ スパイラルネメシス,0,0,🚧,SLG,0,0
1990-11-21,SFC,クラシック・ロードⅡ,0,0,🚧,ETC,0,0
1990-11-21,SFC,Ｔｕｒｆ Ｍｅｍｏｒｉｅｓ,0,0,🚧,ETC,0,0
1990-11-21,SFC,美少女戦士セーラームーンS くるっくりん,0,0,🚧,PZL,0,0
1990-11-21,SFC,ドリフトキング　首都高バトル２,0,0,🚧,RCG,0,0
1990-11-21,SFC,スーパードリフトアウト,0,0,🚧,RCG,0,0
1990-11-21,SFC,エストポリス伝記Ⅱ,0,0,🚧,RPG,0,0
1990-11-21,SFC,ＦＲＯＮＴ ＭＩＳＳＩＯＮ　（フロントミッション）,0,0,🚧,SLG,0,0
1990-11-21,SFC,ＮＡＧＥ ＬＩＢＲＥ 静寂の水深,0,0,🚧,SLG,0,0
1990-11-21,SFC,ファーランドストーリー,0,0,🚧,SLG,0,0
1990-11-21,SFC,ＮＦＬ クォーターバッククラブ’９５,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＮＢＡ ＪＡＭ トーナメントエディション,0,0,🚧,SPT,0,0
1990-11-21,SFC,実況パワフルプロ野球２,0,0,🚧,SPT,0,0
1990-11-21,SFC,テレビアニメ スラムダンク２　IH予選完全版！！,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＨＥＩＷＡパチンコワールド,0,0,🚧,TBL,0,0
1990-11-21,SFC,バトルピンボール,0,0,🚧,TBL,0,0
1990-11-21,SFC,将棋倶楽部,0,0,🚧,TBL,0,0
1990-11-21,SFC,おとぼけ忍者コロシアム,0,0,🚧,ACT,0,0
1990-11-21,SFC,永遠のフィレーナ,0,0,🚧,RPG,0,0
1990-11-21,SFC,スーパーボンバーマン ぱにっくボンバーＷ,0,0,🚧,PZL,0,0
1990-11-21,SFC,アンダーカバーコップス,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパーエアダイバー２,0,0,🚧,SHT,0,0
1990-11-21,SFC,スーパーファミスタ４,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーマッドチャンプ,0,0,🚧,RCG,0,0
1990-11-21,SFC,ラストバイブルⅢ,0,0,🚧,ACT,0,0
1990-11-21,SFC,マジカルポップン,0,0,🚧,ACT,0,0
1990-11-21,SFC,クロノ・トリガー,0,0,🚧,RPG,0,0
1990-11-21,SFC,スパイダーマン リーサルフォーズ,0,0,🚧,ACT,0,0
1990-11-21,SFC,キャプテンコマンドー,0,0,🚧,ACT,0,0
1990-11-21,SFC,負けるな！魔剣道２ 決めろ！妖怪総理大臣,0,0,🚧,ACT,0,0
1990-11-21,SFC,スプリンター物語 めざせ一攫千金,0,0,🚧,ETC,0,0
1990-11-21,SFC,スーパーボンブリス,0,0,🚧,PZL,0,0
1990-11-21,SFC,おらがランド主催 ベストファーマー収穫祭,0,0,🚧,PZL,0,0
1990-11-21,SFC,バトルレーサーズ,0,0,🚧,RCG,0,0
1990-11-21,SFC,熱血大陸バーニングヒーローズ,0,0,🚧,RPG,0,0
1990-11-21,SFC,ラブクエスト,0,0,🚧,RPG,0,0
1990-11-21,SFC,第４次スーパーロボット大戦,0,0,🚧,SLG,0,0
1990-11-21,SFC,Jリーグスーパーサッカー’９５ 実況スタジアム,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパー雀豪,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパーピンボール２ ザ・アメージングオデッセイ,0,0,🚧,TBL,0,0
1990-11-21,SFC,ウイニングポスト２,0,0,🚧,ETC,0,0
1990-11-21,SFC,ＴＵＲＦ ＨＥＲＯ,0,0,🚧,ETC,0,0
1990-11-21,SFC,ロックマン７ 宿命の対決！,0,0,🚧,ACT,0,0
1990-11-21,SFC,幽☆遊☆白書ＦＩＮＡＬ 魔界最強列伝,0,0,🚧,ACT,0,0
1990-11-21,SFC,ドラゴンボールＺ 超悟空伝 突撃編,0,0,🚧,ADV,0,0
1990-11-21,SFC,スーパー馬券王’９５,0,0,🚧,ETC,0,0
1990-11-21,SFC,ジ・アトラス,0,0,🚧,SLG,0,0
1990-11-21,SFC,高速思考 将棋皇,0,0,🚧,TBL,0,0
1990-11-21,SFC,必殺パチンココレクション２,0,0,🚧,TBL,0,0
1990-11-21,SFC,エミット ｖｏｌ．１ 時の迷子,0,0,🚧,ETC,0,0
1990-11-21,SFC,エミット ｖｏｌ．２ 命がけの旅,0,0,🚧,ETC,0,0
1990-11-21,SFC,エミット ｖｏｌ．３ 私にさよならを,0,0,🚧,ETC,0,0
1990-11-21,SFC,復刻版 スーパー三國志Ⅱ,0,0,🚧,SLG,0,0
1990-11-21,SFC,京楽・三洋・豊丸 Ｐａｒｌｏｒ！パーラー！　（パーラーパーラー）,0,0,🚧,TBL,0,0
1990-11-21,SFC,ミッキーマニア,0,0,🚧,ACT,0,0
1990-11-21,SFC,であえ殿様 あっぱれ一番,0,0,🚧,ACT,0,0
1990-11-21,SFC,エスパークス 異次空からの来訪者,0,0,🚧,ACT,0,0
1990-11-21,SFC,ＲＰＧツクール ＳＵＰＥＲ ＤＡＮＴＥ,0,0,🚧,ETC,0,0
1990-11-21,SFC,最高速思考 将棋・麻雀,0,0,🚧,ETC,0,0
1990-11-21,SFC,旧約・女神転生,0,0,🚧,RPG,0,0
1990-11-21,SFC,史上最強リーグ セリエＡ Ａｃｅ Ｓｔｒｉｋｅｒ,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーフォーメーションサッカー’９５ ｄｅｌｌａ セリエＡ,0,0,🚧,SPT,0,0
1990-11-21,SFC,近代麻雀スペシャル,0,0,🚧,TBL,0,0
1990-11-21,SFC,ザ・モノポリーゲーム２,0,0,🚧,TBL,0,0
1990-11-21,SFC,羽生名人のおもしろ将棋,0,0,🚧,TBL,0,0
1990-11-21,SFC,レディーストーカー 過去からの挑戦,0,0,🚧,RPG,0,0
1990-11-21,SFC,全日本プロレス２ ３・４武闘館,0,0,🚧,SPT,0,0
1990-11-21,SFC,Ｇｅｔ ｉｎ ｔｈｅ ｈｏｌｅ (レーザーバーディー付属カセット）,0,0,🚧,SPT,0,0
1990-11-21,SFC,ＲＥＳ ＡＲＣＡＮＡ ディアーナ・レイ 占いの迷宮,0,0,🚧,ETC,0,0
1990-11-21,SFC,ぱずるんでス！,0,0,🚧,PZL,0,0
1990-11-21,SFC,なつきクライシスバトル,0,0,🚧,ACT,0,0
1990-11-21,SFC,魔法陣グルグル,0,0,🚧,RPG,0,0
1990-11-21,SFC,アレサ外伝 リジョイス アレサ王国の彼方,0,0,🚧,RPG,0,0
1990-11-21,SFC,真・聖刻 ラ・ワース,0,0,🚧,RPG,0,0
1990-11-21,SFC,ママレード・ボーイ,0,0,🚧,SLG,0,0
1990-11-21,SFC,新ＳＤ戦国伝 大将軍列伝,0,0,🚧,SLG,0,0
1990-11-21,SFC,タクティカルサッカー,0,0,🚧,SPT,0,0
1990-11-21,SFC,スーパーリアル麻雀PVパラダイス オールスター４人打ち,0,0,🚧,TBL,0,0
1990-11-21,SFC,宮路社長のパチンコファン勝利宣言２,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパートランプコレクション,0,0,🚧,TBL,0,0
1990-11-21,SFC,トゥルーライズ,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパーボンバーマン３,0,0,🚧,ACT,0,0
1990-11-21,SFC,ストーンプロテクターズ,0,0,🚧,ACT,0,0
1990-11-21,SFC,３次元格闘ボールズ,0,0,🚧,ACT,0,0
1990-11-21,SFC,タロットミステリー,0,0,🚧,ETC,0,0
1990-11-21,SFC,プラネットチャンプ　ＴＧ３０００,0,0,🚧,RCG,0,0
1990-11-21,SFC,Ｊリーグエキサイトステージ’９５,0,0,🚧,SPT,0,0
1990-11-21,SFC,川のぬし釣り２,0,0,🚧,SPT,0,0
1990-11-21,SFC,シミュレーションプロ野球,0,0,🚧,SPT,0,0
1990-11-21,SFC,牌勢麻雀 凌駕,0,0,🚧,TBL,0,0
1990-11-21,SFC,初段位認定 初段プロ麻雀,0,0,🚧,TBL,0,0
1990-11-21,SFC,スーパーパチンコ大戦,0,0,🚧,TBL,0,0
1990-11-21,SFC,スヌーピーコンサート,0,0,🚧,ACT,0,0
1990-11-21,SFC,バトルタイクーン,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパー競馬２,0,0,🚧,ETC,0,0
1990-11-21,SFC,シンジケート,0,0,🚧,SLG,0,0
1990-11-21,SFC,ウォーロック,0,0,🚧,ACT,0,0
1990-11-21,SFC,スターゲイト,0,0,🚧,ACT,0,0
1990-11-21,SFC,スパークワールド,0,0,🚧,ACT,0,0
1990-11-21,SFC,グール・パトロール,0,0,🚧,ACT,0,0
1990-11-21,SFC,コンピュータ脳力解析 ウルトラ馬券,0,0,🚧,ETC,0,0
1990-11-21,SFC,ニチブツ アーケードクラシックス,0,0,🚧,ETC,0,0
1990-11-21,SFC,す～ぱ～なぞぷよ ルルーのルー,0,0,🚧,PZL,0,0
1990-11-21,SFC,シムシティ２０００,0,0,🚧,SLG,0,0
1990-11-21,SFC,早指し二段 森田将棋２,0,0,🚧,TBL,0,0
1990-11-21,SFC,パチンコ連チャン天国 スーパーＣＲスペシャル,0,0,🚧,TBL,0,0
1990-11-21,SFC,真髄対局囲碁 碁仙人,0,0,🚧,TBL,0,0
1990-11-21,SFC,妖怪バスター ルカの大冒険,0,0,🚧,ACT,0,0
1990-11-21,SFC,エルファリアⅡ,0,0,🚧,RPG,0,0
1990-11-21,SFC,本家・ＳＡＮＫＹＯ ＦＥＶＥＲ 実機シミュレーション,0,0,🚧,TBL,0,0
1990-11-21,SFC,夜光虫,0,0,🚧,ADV,0,0
1990-11-21,SFC,Ｍｒ．Ｄｏ！　（ミスタードゥ）,0,0,🚧,ACT,0,0
1990-11-21,SFC,Ｐマン,0,0,🚧,ACT,0,0
1990-11-21,SFC,アースワーム・ジム,0,0,🚧,ACT,0,0
1990-11-21,SFC,スーパー・スター・ウォーズ ジェダイの復讐,0,0,🚧,ACT,0,0
1990-11-21,SFC,実戦競艇,0,0,🚧,ETC,0,0
1990-11-21,SFC,ルインアーム,0,0,🚧,RPG,0,0
1990-11-21,SFC,プリンセス・ミネルバ,0,0,🚧,RPG,0,0
1990-11-21,SFC,西陣パチンコ物語,0,0,🚧,TBL,0,0
